DeviceObj,Circuit,Location,Debug
Hand Dryer,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.31,3021,
Hand Dryer,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.33,3022,
Cooktop,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.39,3025,
Outlets Dishwasher,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.40,3025,
Cooktop,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.41,3025,
Outlets Refrigerator,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.42,3025,
RTU-6,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.1,,
RTU-4,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.2,,
RTU-3,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.3,,
CUH ramp #3054,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.5,,
RTU-5,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.6,,
CUH ramp #3050,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.7,,
CUH vest #1038,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.8,,
CUH corr,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.9,1049,
CUH vest #1038,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.10,,
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.13,1039,C1039
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.13,1044,
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.14,1048,C1048
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.15,1040,C1040
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.16,1048,C1048
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.17,1047,C1047
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.18,1048,C1048
Baseboard (BB) heat CUH corr,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.19,1052,C1052
Baseboard (BB) heat CUH corr,MSWB.9-AMDP.AMDP.3-HSHTA.HSHTA.21,1053,C1053
RTU-7,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.1,,
Baseboard (BB) heat CUH vest,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.2,1073,C1073
Baseboard (BB) heat CUH corr,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.3,1054,C1054
Baseboard (BB) heat CUH vest,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.4,1073,C1073
RTU-8,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.5,,
Baseboard (BB) heat CUH vest,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.6,3055,C3055
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.9,1074,C1074
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.9,1076,C1076
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.10,1078,C1078
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.10,1080,C1080
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.10,1082,C1082
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.10,1084,C1084
Baseboard (BB) heat CUH corr,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.11,1055,C1055
Baseboard (BB) heat Stage,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.12,1066,C1066
Baseboard (BB) heat CUH corr,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.13,1056,C1056
Baseboard (BB) heat Stage,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.14,1066,C1066
Baseboard (BB) heat CUH corr,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.15,1057,C1057
Baseboard (BB) heat Stage,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.16,1066,C1066
Baseboard (BB) heat,MSWB.9-AMDP.AMDP.4-HSHTB.HSHTB.17,1069,C1069
150 KVA theater dimmer,MSWB.9-AMDP.AMDP.5,,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.1,CC Theater arts C06,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.2,1054,CC corr C1054
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.3,CC Theater arts C06,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.4,1049,CC corr C1049
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.5,CC Theater arts C06,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.6,CC Main Hall,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.7,CC Mezzanine,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.8,CC Costume,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.8,CC Props,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.8,CC Custodian Room C06,
Lights,MSWB.9-AMDP.AMDP.6-HSHLB.HSHLB.10,CC coat room,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.3,CC Coat & Closet,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.4,1040,CC C1040
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.4,1044,CC C1044
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.4,1045,CC C1045
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.4,1046,CC C1046
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.4,1047,CC C1047
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.5,1124,CC Music C1124
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.6,1044,CC C1044
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.6,1045,CC C1045
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.6,1046,CC C1046
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.6,1047,CC C1047
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.7,1048,CC Music-C1048
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.8,CC Main Entrance,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.9,CC Control Room,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.10,1049,CC Indirect corr C1049
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.11,1109,CC Ticket Office constant feed C1109
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.12,1050,CC Indirect corr C1050
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.13,CC Guide,
Heaters,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.14,CC TV,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.15,CC TV Dept.store room,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.16,CC Power Room,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.1,1051,CC Corr TV C1051
Outlets Audio Recording,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.2,CC corr,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.3,1051,CC Corr TV C1051
Outlets Audio Recording,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.4,CC corr,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.5,1051,CC Corr TV C1051
Outlets Audio Recording,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.6,CC corr,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.7,CC Coat Room,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.7,Upper Studio Rec room,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.8,CC Conference Room,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.8,CC Practice Recording,
Fan F-29,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.9,3122,Roof-Rm3122
Fan F-30,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.9,3120,Roof-Rm3120
Outlets CC Instrument Room,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.10,,
Fan F-33,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.11,4088,
Fan F-36,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.11,#3rd Floor Toilet,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.12,CC Instrument Room,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.13,CC Sound Room aisle,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.14,CC Exterior Wall,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.15,1051,CC Exit cor C1051
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.16,CC Front Entry Wall,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.17,3050,CC Ramp 3050
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.17,CC,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.18,CC Entry Pole,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.19,3054,CC Ramp 3054
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.19,3055,CC Ramp 3055
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.20,CC Sound Room,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.21,1059,CC Stairway C1059
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.22,3054,CC Ramp 3054
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.22,CC Men's bathroom,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.23,CC Contactor Control,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.24,CC Sound Room,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec1.24,CC Audio Rec,
Motorized Partition,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.25,,
Motorized Partition,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.27,,
Typing Room Recording,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.29,,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.30,1041,CC Bathroom C1041
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.30,1043,CC Bathroom C1043
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.30,1061,CC Bathroom C1061
Auditorium Projection,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.31,,
Firemen's Control Panel,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.32,,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.33,CC catwalk type P,
Pump Emergency Sprinkler,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.34,CC,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.35,CC main catwalk,
Fan F-36,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.36,,
Water cooler,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.36,1049,C1049
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.37,CC main catwalk,
Fan F-36,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.38,,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.39,"CC Recording room, follow light pole (??)",
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.41,CC main catwalk,
Outlets,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.42,CC TV Office,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.43,CC main catwalk,
Stage fire curtains control unit,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.44,CC,
Lights,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.45,"CC Recording room, follow light pole (??)",
ICI repeater above ceiling,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.46,C02,
Fire Alarm feed,MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.47,CC,
5 Wire 50 A Recorder (??),MSWB.9-AMDP.AMDP.7-HSHLA.HSHLA.100-TCC.TCC.HSLAsec2.49,CC,
Handicap Elevator,MSWB.9-AMDP.AMDP.8,,
75 KVA house dimmer,MSWB.9-AMDP.AMDP.9,,
