path,type,voltage,room,description,devices,,dhb.1.l42csec2.38,circuit,277/480,4054,L2C via T2C
MSWB.8-DL.4-L4G.34-TG.LGsec2.51,Circuit,120/208,1046A,Outlets corridor 1056 | Outlets corridor 105 | Safelights 1059 ,Outlets corr!#!#!1056 | Outlets corr!#!#!105 | Safelights!#!#!1059,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.52,Circuit,120/208,1046A,Outlets Room 1061,Outlets!#!#!1061,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.53,Circuit,120/208,1046A,Outlets Room 1061,Outlets!#!#!1061,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.54,Circuit,120/208,1046A,Trash Compactor | Kitchen,Trash Compactor | Kitchen,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.55,Circuit,120/208,1046A,Outlets Room 1061,Outlets!#!#!1061,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.56,Circuit,120/208,1046A,Fan F-63 | Storage Area,Fan F-63 | Storage Area,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.57,Circuit,120/208,1046A,Outlets Room 1061,Outlets!#!#!1061,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.58,Circuit,120/208,1046A,Fan F-56 | Electric room ,Fan F-56 | Electric room,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.59,Circuit,120/208,1046A,Outlets Room 1061,Outlets!#!#!1061,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.60,Circuit,120/208,1046A,Fan F-10 - Crawlspace | Fan F-66 - Crawlspace,Fan F-10!#!#!Crawlspace | Fan F-66!#!#!Crawlspace,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.61,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.62,Circuit,120/208,1046A,Bryant A/C Unit - Conference Room | RM 130-03,Bryant A/C Unit!#!#!Conference Room |!#!#!130-03,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.63,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.64,Circuit,120/208,1046A,Bryant A/C Unit - Midddle Office | RM 130-03,Bryant A/C Unit!#!#!Middle Office |!#!#!130-03,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.65,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.66,Circuit,120/208,1046A,Bryant A/C Unit - North Office | RM 130-03,Bryant A/C Unit!#!#!North Office |!#!#!130-03,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.67,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.68,Circuit,120/208,1046A,Storage condensation Pump | RM 125,Storage condensation Pump |!#!#!125,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.69,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.70,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.71,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
MSWB.8-DL.4-L4G.34-TG.LGsec2.72,Circuit,120/208,1046A,BLANK,BLANK,,,,,,
,,,,,,,,,,,
MSWB.8-DL.5-L42B,Panel,277/480,4031,C4 RM4031 | 368 | DL#5 > L42B,C4 RM4031 | 368 | DL#5 > L42B,,,,,,
MSWB.8-DL.5-L42B.1,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.2,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.3,Circuit,277/480,4031,Lights-4031A | Lights-4034 |Lights-4037 |Lights-4037A | Lights-4038 ,Lights!#!#!4031A | Lights!#!#!4034 |Lights!#!#!4037 |Lights!#!#!4037A | Lights!#!#!4038,,,,,,
MSWB.8-DL.5-L42B.4,Circuit,277/480,4031,Lights-4039,Lights!#!#!4039,,,,,,
MSWB.8-DL.5-L42B.5,Circuit,277/480,4031,Lights-4036,Lights!#!#!4036,,,,,,
MSWB.8-DL.5-L42B.6,Circuit,277/480,4031,Lights-4035,Lights!#!#!4035,,,,,,
MSWB.8-DL.5-L42B.7,Circuit,277/480,4031,Lights-4032,Lights!#!#!4032,,,,,,
MSWB.8-DL.5-L42B.8,Circuit,277/480,4031,Lights-4002,Lights!#!#!4002,,,,,,
MSWB.8-DL.5-L42B.9,Circuit,277/480,4031,Lights-4003,Lights!#!#!4003,,,,,,
MSWB.8-DL.5-L42B.10,Circuit,277/480,4031,Lights-4033,Lights!#!#!4033,,,,,,
MSWB.8-DL.5-L42B.11,Circuit,277/480,4031,Lights-4004,Lights!#!#!4004,,,,,,
MSWB.8-DL.5-L42B.12,Circuit,277/480,4031,Lights-4022| Lights-4023 |Lights-4025 |Lights-4026 | Lights-4027 ,Lights!#!#!4022| Lights!#!#!4023 |Lights!#!#!4025 |Lights!#!#!4026 | Lights!#!#!4027,,,,,,
MSWB.8-DL.5-L42B.13-T1B,Transformer,277/480,4031,C4 RM4031 | 368 | DL#5.L42B.13  > L42B > T1B | Transformer,Transformer!#!#!4031,,,,,,
MSWB.8-DL.5-L42B.14,Circuit,277/480,4031,Fan F-6 | 3 HP | Part of AHU-8,Fan F-6,,,,,,
MSWB.8-DL.5-L42B.15,Circuit,277/480,4031,"AHU-8 | 10 HP | Admin, Guidance, Health  | Fan F-6 linked",AHU-8,,,,,,
MSWB.8-DL.5-L42B.16,Circuit,277/480,4031,Fan F-6 | 3 HP  | Part of AHU-8,Fan F-6,,,,,,
MSWB.8-DL.5-L42B.17,Circuit,277/480,4031,"AHU-8 | 10 HP | Admin, Guidance, Health  | Fan F-6 linked",AHU-8,,,,,,
MSWB.8-DL.5-L42B.18,Circuit,277/480,4031,Fan F-6 | Part of AHU-8,Fan F-6,,,,,,
MSWB.8-DL.5-L42B.19,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.20,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.21,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.22,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.23,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.24,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.25,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.26,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.27,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.28,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.29,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.30,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.31,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.32,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.33-T2B,Transformer,277/480,4031,L2B via T2B | DL#5 > L42B > T2B > L2B,L2B via T2B | DL#5 > L42B > T2B > L2B,,,,,,
MSWB.8-DL.5-L42B.34,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.35,Circuit,277/480,4031,L2B via T2B | DL#5 > L42B > T2B > L2B,L2B via T2B | DL#5 > L42B > T2B > L2B,,,,,,
MSWB.8-DL.5-L42B.36,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.37,Circuit,277/480,4031,L2B via T2B | DL#5 > L42B > T2B > L2B,L2B via T2B | DL#5 > L42B > T2B > L2B,,,,,,
MSWB.8-DL.5-L42B.38,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.39,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.40,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.41,Circuit,277/480,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.42,Circuit,277/480,4031,BLANK,BLANK,,,,,,
,,,,,,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B,Panel,120/208,4031,C4 RM4031 | 368 | DL#5.L42B.13  > L42B > T1B  > L2B,Panel!#!#!4031,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.1,Circuit,120/208,4031,Exhaust Fan Rm 368,Exhaust Fan!#!#!368,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.2,Circuit,120/208,4031,Outlet Rm 4004,Outlet!#!#!4004,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.3,Circuit,120/208,4031,Outlet Rm 4004,Outlet!#!#!4004,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.4,Circuit,120/208,4031,Outlet Rm 4004,Outlet!#!#!4004,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.5,Circuit,120/208,4031,Outlet Rm 4003,Outlet!#!#!4003,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.6,Circuit,120/208,4031,Outlet Rm 4003,Outlet!#!#!4003,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.7,Circuit,120/208,4031,Outlet Rm 4003,Outlet!#!#!4003,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.8,Circuit,120/208,4031,Outlet Rm 4002,Outlet!#!#!4002,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.9,Circuit,120/208,4031,Outlet Rm 4002,Outlet!#!#!4002,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.10,Circuit,120/208,4031,Outlet Rm 4002,Outlet!#!#!4002,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.11,Circuit,120/208,4031,Outlets RM 4017 | Outlets RM 4018 | CWC RM 4017 | Corridor,Outlets!#!#!4017 | Outlets!#!#!4018 | CWC!#!#!4017 | corridor,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.12,Circuit,120/208,4031,Outlets RM 4032,Outlets!#!#!4032,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.13,Circuit,120/208,4031,Outlets RM 4032,Outlets!#!#!4032,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.14,Circuit,120/208,4031,Outlets RM 4032,Outlets!#!#!4032,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.15,Circuit,120/208,4031,Outlets RM 4033,Outlets!#!#!4033,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.16,Circuit,120/208,4031,Outlets RM 4033,Outlets!#!#!4033,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.17,Circuit,120/208,4031,Outlets RM 4033,Outlets!#!#!4033,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.18,Circuit,120/208,4031,Outlets RM 4031A,Outlets!#!#!4031A,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.19,Circuit,120/208,4031,Outlets RM 4034,Outlets!#!#!4034,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.20,Circuit,120/208,4031,Outlets RM 4035,Outlets!#!#!4035,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.21,Circuit,120/208,4031,Outlets RM 4035,Outlets!#!#!4035,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.22,Circuit,120/208,4031,Outlets RM 4035,Outlets!#!#!4035,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.23,Circuit,120/208,4031,Outlets RM 4036,Outlets!#!#!4036,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.24,Circuit,120/208,4031,Outlets RM 4036,Outlets!#!#!4036,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.25,Circuit,120/208,4031,Outlets RM 4036,Outlets!#!#!4036,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.26,Circuit,120/208,4031,Outlets RM 4037 | Outlets RM 4038 | Copy Machine 362-01,Outlets!#!#!4037 | Outlets!#!#!4038 | Copy Machine !#!#!362-01,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.27,Circuit,120/208,4031,Outlets RM 4037 | Outlets RM 4037A | Copy Machine 362-01,Outlets!#!#!4037 | Outlets!#!#!4037A | Copy Machine!#!#!362-01,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.28,Circuit,120/208,4031,Outlets RM 4039,Outlets!#!#!4039,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.29,Circuit,120/208,4031,Outlets RM 4039,Outlets!#!#!4039,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.30,Circuit,120/208,4031,Outlets RM 4039,Outlets!#!#!4039,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.31,Circuit,120/208,4031,Hand Dryer RM 4038,Hand Dryer!#!#!4038,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.32,Circuit,120/208,4031,Outlets RM 4031,Outlets!#!#!4031,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.33,Circuit,120/208,4031,Roof Fan F-47,Roof Fan F-47,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.34,Circuit,120/208,4031,service outlet | Neer ACCU-6 (Roof top) ,Fan F-47!#!#!Roof,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.35,Circuit,120/208,4031,Roof Fan F-47A,Fan F-47A!#!#!Roof,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.36,Circuit,120/208,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.37,Circuit,120/208,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.38,Circuit,120/208,4031,MAIN,MAIN,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.39,Circuit,120/208,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.40,Circuit,120/208,4031,MAIN,MAIN,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.41,Circuit,120/208,4031,BLANK,BLANK,,,,,,
MSWB.8-DL.5-L42B.33-T2B.L2B.42,Circuit,120/208,4031,MAIN,MAIN,,,,,,
,,,,,,,,,,,
MSWB.8-DL.7-L41D,Panel,277/480,3108,E3 RM3108 | DL#5 > L41D | Rm 238,Panel!#!#!3108,,,,,,
MSWB.8-DL.7-L41D.1,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.2,Circuit,277/480,3108,Lights-3119 | Lights-3121,Lights!#!#!3119 | Lights!#!#!3121,,,,,,
MSWB.8-DL.7-L41D.3,Circuit,277/480,3108,Lights-3120,Lights!#!#!3120,,,,,,
MSWB.8-DL.7-L41D.4,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.5,Circuit,277/480,3108,Lights-3122,Lights!#!#!3122,,,,,,
MSWB.8-DL.7-L41D.6,Circuit,277/480,3108,Lights-3123,Lights!#!#!3123,,,,,,
MSWB.8-DL.7-L41D.7,Circuit,277/480,3108,Lights-3115,Lights!#!#!3115,,,,,,
MSWB.8-DL.7-L41D.8,Circuit,277/480,3108,Lights-3116,Lights!#!#!3116,,,,,,
MSWB.8-DL.7-L41D.9,Circuit,277/480,3108,Lights-3117,Lights!#!#!3117,,,,,,
MSWB.8-DL.7-L41D.10,Circuit,277/480,3108,Lights-3104 | Lights-3105 | Lights-3105A,Lights!#!#!3104 | Lights!#!#!3105 | Lights!#!#!3105A,,,,,,
MSWB.8-DL.7-L41D.11,Circuit,277/480,3108,Lights-3101 | Lights-3101A | Lights-3101B,Lights!#!#!3101 | Lights!#!#!3101A | Lights!#!#!3101B,,,,,,
MSWB.8-DL.7-L41D.12,Circuit,277/480,3108,Lights-3100,Lights!#!#!3100,,,,,,
MSWB.8-DL.7-L41D.13,Circuit,277/480,3108,Lights-3099,Lights!#!#!3099,,,,,,
MSWB.8-DL.7-L41D.14,Circuit,277/480,3108,Lights-corr 3107 |Lights-corr 3108 |Lights-corr 3129 ,Lights corr!#!#!3107 |Lights corr!#!#!3108 |Lights corr!#!#!3129,,,,,,
MSWB.8-DL.7-L41D.15,Circuit,277/480,3108,"Nightlights-corr 3108, 3129 ",Nightlights Corr!#!#!3108|Nightlights Corr!#!#!3129,,,,,,
MSWB.8-DL.7-L41D.16,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.17,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.18,Circuit,277/480,3108,Courtyard exterior | Timeclock,Courtyard exterior | Timeclock,,,,,,
MSWB.8-DL.7-L41D.19,Circuit,277/480,3108,Fan F-41,Fan F-41!#!#!Roof,,,,,,
MSWB.8-DL.7-L41D.20,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.21,Circuit,277/480,3108,Fan F-41,Fan F-41!#!#!Roof,,,,,,
MSWB.8-DL.7-L41D.22,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.23,Circuit,277/480,3108,Fan F-41,Fan F-41!#!#!Roof,,,,,,
MSWB.8-DL.7-L41D.24,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D,Transformer ,277/480,3108,E3 RM3108 | DL#5 > L41D > T1D | Rm 238,Transformer!#!#!3108,,,,,,
MSWB.8-DL.7-L41D.26,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.27,Circuit,277/480,3108,L1D via T1D | DL#5 > L41D.25 > T1D > L1D,L1D via T1D,,,,,,
MSWB.8-DL.7-L41D.28,Circuit,277/480,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.29,Circuit,277/480,3108,L1D via T1D | DL#5 > L41D.25 > T1D > L1D,L1D via T1D,,,,,,
MSWB.8-DL.7-L41D.30,Circuit,277/480,3108,Blank,Blank,,,,,,
,,,,,,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D,Panel,120/208,3108,E3 RM3108 | DL#5 > L41D | Rm 238,Panel!#!#!3108,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.1,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.2,Circuit,120/208,3108,Outlets RM 3098,Outlets!#!#!3098,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.3,Circuit,120/208,3108,Outlets RM 3098,Outlets!#!#!3098,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.4,Circuit,120/208,3108,Outlets RM 3098,Outlets!#!#!3098,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.5,Circuit,120/208,3108,Outlets RM 3099,Outlets!#!#!3099,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.6,Circuit,120/208,3108,Outlets RM 3099,Outlets!#!#!3099,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.7,Circuit,120/208,3108,Outlets RM 3099,Outlets!#!#!3099,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.8,Circuit,120/208,3108,Outlets RM 3100 | RM 243,Outlets!#!#!3100 |!#!#!243,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.9,Circuit,120/208,3108,Outlets RM 3100 | RM 243,Outlets!#!#!3100 |!#!#!243,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.10,Circuit,120/208,3108,Outlets RM 3100 | RM 243,Outlets!#!#!3100 |!#!#!243,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.11,Circuit,120/208,3108,Outlets RM 3101| Outlets RM 3101B,Outlets!#!#!3101| Outlets!#!#!3101B,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.12,Circuit,120/208,3108,Outlets RM 3101A,Outlets!#!#!3101A,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.13,Circuit,120/208,3108,Outlets RM 3101A | Outlets RM 3101B,Outlets!#!#!3101A | Outlets!#!#!3101B,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.14,Circuit,120/208,3108,Hand Dryer RM3106 | RM 240,Hand Dryer RM3106 |!#!#!240,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.15,Circuit,120/208,3108,Outlets RM 3105A,Outlets!#!#!3105A,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.16,Circuit,120/208,3108,Outlets RM 3105A,Outlets!#!#!3105A,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.17,Circuit,120/208,3108,Outlets RM 3105A,Outlets!#!#!3105A,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.18,Circuit,120/208,3108,Outlets RM 3104,Outlets!#!#!3104,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.19,Circuit,120/208,3108,Outlets RM 3103,Outlets!#!#!3103,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.20,Circuit,120/208,3108,Outlets-corr 3129 |Outlets-corr 3108| Water Cooler-corr 3028,Outlets corr!#!#!3129 |Outlets corr!#!#!3108| Water Cooler corr!#!#!3028,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.21,Circuit,120/208,3108,Outlets RM 3030 |Outlets RM 3103 ,Outlets!#!#!3030 |Outlets!#!#!3103,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.22,Circuit,120/208,3108,Outlets RM 3030,Outlets!#!#!3030,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.23,Circuit,120/208,3108,Outlets RM 3030,Outlets!#!#!3030,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.24,Circuit,120/208,3108,Outlets RM 3029,Outlets!#!#!3029,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.25,Circuit,120/208,3108,Outlets RM 3029,Outlets!#!#!3029,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.26,Circuit,120/208,3108,Outlets RM 3029,Outlets!#!#!3029,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.27,Circuit,120/208,3108,Outlets-corr 3028 | Bathroom 3106 | Storage 272-01,Outlets corr!#!#!3028 | Bathroom !#!#!3106 | Storage !#!#!272-01,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.28,Circuit,120/208,3108,Acid neutralization system,Acid neutralization system,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.29,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.30,Circuit,120/208,3108,Lights 3027 | Vestibule  ,Lights!#!#!3027 | Vestibule,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.31,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.32,Circuit,120/208,3108,Lights - C1 Stairs,Lights!#!#!C1 Stairs,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.33,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.34,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.35,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.36,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.37,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.38,Circuit,120/208,3108,MAIN,MAIN,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.39,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.40,Circuit,120/208,3108,MAIN,MAIN,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.41,Circuit,120/208,3108,Spare,Spare,,,,,,
MSWB.8-DL.7-L41D.25-T1D.L1D.42,Circuit,120/208,3108,MAIN,MAIN,,,,,,
,,,,,,,,,,,
MSWB.8-DL.8-L42,Panel,277/480,4071,D4 RM 4071 | 314 | DL#8 > L42 | L42 > T2 > L2,Panel!#!#!4071,,,,,,
MSWB.8-DL.8-L42.1,Circuit,277/480,4071,BLANK,BLANK,,,,,,
MSWB.8-DL.8-L42.2,Circuit,277/480,4071,Lights-4075,Lights!#!#!4075,,,,,,
MSWB.8-DL.8-L42.3,Circuit,277/480,4071,Lights-4074,Lights!#!#!4074,,,,,,
MSWB.8-DL.8-L42.4,Circuit,277/480,4071,Lights-4090,Lights!#!#!4090,,,,,,
MSWB.8-DL.8-L42.5,Circuit,277/480,4071,Lights-4092,Lights!#!#!4092,,,,,,
MSWB.8-DL.8-L42.6,Circuit,277/480,4071,Lights-4076 | Lights-4077 | Lights-4093,Lights!#!#!4076 | Lights!#!#!4077 | Lights!#!#!4093,,,,,,
MSWB.8-DL.8-L42.7,Circuit,277/480,4071,Lights-4094,Lights!#!#!4094,,,,,,
MSWB.8-DL.8-L42.8,Circuit,277/480,4071,Lights-4095,Lights!#!#!4095,,,,,,
MSWB.8-DL.8-L42.9,Circuit,277/480,4071,Lights-4011 | Lights-4012|Lights-4013 |Lights-4015 |Lights-4015A ,Lights!#!#!4011 | Lights!#!#!4012|Lights!#!#!4013 |Lights!#!#!4015 |Lights!#!#!4015A,,,,,,
MSWB.8-DL.8-L42.10,Circuit,277/480,4071,Lights-4006,Lights!#!#!4006,,,,,,
MSWB.8-DL.8-L42.11,Circuit,277/480,4071,Lights-4007,Lights!#!#!4007,,,,,,
MSWB.8-DL.8-L42.12,Circuit,277/480,4071,Lights-4008,Lights!#!#!4008,,,,,,
MSWB.8-DL.8-L42.13,Circuit,277/480,4071,Night Lights Corridor 4071  | Night Lights Corridor 4072A,Night Lights corr!#!#!4071 | Night Lights corr!#!#!4072A,,,,,,
MSWB.8-DL.8-L42.14,Circuit,277/480,4071,Night Lights Corridor 4071  | Night Lights Corridor 4072A,Night Lights corr!#!#!4071 | Night Lights corr!#!#!4072A,,,,,,
MSWB.8-DL.8-L42.15,Circuit,277/480,4071,Night Lights Corridor 4009  | Night Lights Corridor 4072,Night Lights corr!#!#!4009 | Night Lights corr!#!#!4072,,,,,,
MSWB.8-DL.8-L42.16,Circuit,277/480,4071,Night Lights Corridor 4009  | Night Lights Corridor 4072,Night Lights corr!#!#!4009 | Night Lights corr!#!#!4072,,,,,,
MSWB.8-DL.8-L42.17,Circuit,277/480,4071,Lights-4005,Lights!#!#!4005,,,,,,
MSWB.8-DL.8-L42.18,Circuit,277/480,4071,Lights-4014,Lights!#!#!4014,,,,,,
MSWB.8-DL.8-L42.19,Circuit,277/480,4071,Lights-4016 |Lights-375~~01 |Lights -375~~02,Lights!#!#!4016 |Lights!#!#!375-01 |Lights !#!#!375-02,,,,,,
MSWB.8-DL.8-L42.20,Circuit,277/480,4071,Light - 400W Floodlight | Teachers entrance | Photosensor Controlled,Light!#!#!400W Floodlight | Teachers entrance | Photosensor Controlled,,,,,,
MSWB.8-DL.8-L42.21,Circuit,277/480,4071,BLANK,BLANK,,,,,,
MSWB.8-DL.8-L42.22,Circuit,277/480,4071,BLANK,BLANK,,,,,,
MSWB.8-DL.8-L42.23,Circuit,277/480,4071,BLANK,BLANK,,,,,,
MSWB.8-DL.8-L42.24,Circuit,277/480,4071,BLANK,BLANK,,,,,,
